filename,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
[gac][jaz_blu]0566__3.wav,0.04717545956373215,1812.6939054490058,2369.1763359382153,3773.3820734797296,0.03579158120173745,-287.9006042480469,182.71728515625,-44.188385009765625,43.6049919128418,-13.34088134765625,20.848844528198242,-4.148636817932129,-2.123234987258911,0.30953019857406616,6.311380863189697,-6.263633728027344,-2.2703399658203125,-3.6718716621398926,-11.190051078796387,-2.3237977027893066,-10.688612937927246,-9.395380020141602,-5.561669826507568,-4.830904006958008,-4.827449798583984,gac
[gac][jaz_blu]0568__1.wav,0.055802661925554276,1352.6162009167863,2463.0166179918097,1879.6241554054054,0.026301203547297296,-326.439697265625,186.17526245117188,13.85481071472168,7.1348772048950195,-0.7771031260490417,14.925628662109375,-12.786834716796875,2.1777987480163574,-11.90804386138916,0.8629984259605408,-7.988605499267578,-1.7074346542358398,-6.481793403625488,-1.4693350791931152,-2.0270800590515137,-1.7146186828613281,-5.31070613861084,-15.168476104736328,-9.987010955810547,-8.227954864501953,gac
[gac][jaz_blu]0568__2.wav,0.08119633793830872,6387.116605697255,6785.202562823244,15556.118032094595,0.10429612089768339,-157.77366638183594,80.77941131591797,22.951507568359375,-0.5138099193572998,-0.016363196074962616,-2.9312756061553955,-7.143224239349365,-8.034159660339355,-8.514277458190918,-10.109185218811035,-9.839964866638184,-6.487326622009277,-3.304849147796631,-2.3873648643493652,-5.752810001373291,-9.160764694213867,-11.10119915008545,-10.964383125305176,-7.162967681884766,-0.4792940020561218,gac
[gac][jaz_blu]0568__3.wav,0.07769034802913666,1408.0754061729679,2115.7689103814578,2303.7201752533783,0.034388950892857144,-279.0159606933594,195.31314086914062,-13.87934684753418,1.5175350904464722,2.569335460662842,-0.22350084781646729,-20.941173553466797,-6.39863920211792,-15.293522834777832,-8.794093132019043,-10.552589416503906,0.702099084854126,-3.8257532119750977,-7.831121444702148,-9.307066917419434,-5.365507125854492,-2.6253111362457275,-9.770453453063965,-1.593078374862671,2.6874029636383057,gac
[gac][jaz_blu]0574__1.wav,0.04485483467578888,2013.2091298278413,2696.339482756302,4213.7734902871625,0.03383091517857143,-293.8962707519531,159.28744506835938,-26.945796966552734,43.49884796142578,4.7460150718688965,15.489487648010254,6.475430011749268,10.636734962463379,8.87035846710205,1.4684573411941528,-1.1541210412979126,0.30482903122901917,0.8702223300933838,-0.019662819802761078,-1.4108530282974243,-4.693247318267822,-7.246341228485107,-3.928511142730713,1.1787478923797607,2.6763854026794434,gac
[gac][jaz_blu]0574__2.wav,0.07600082457065582,9882.470551470844,6797.040378594107,18292.497624577703,0.3382582498793436,-96.6269760131836,23.8575439453125,18.840118408203125,15.121880531311035,12.855061531066895,9.912339210510254,7.643974781036377,6.81674337387085,5.465716361999512,3.6647846698760986,1.158902883529663,-0.4532085359096527,-1.3532326221466064,-2.188934326171875,-3.2682478427886963,-3.7551639080047607,-3.8723785877227783,-4.0404229164123535,-2.636119842529297,-0.3839706778526306,gac
[gac][jaz_blu]0574__3.wav,0.11465964466333389,10373.362952229389,6657.8778734785365,18525.62156883446,0.4109310901303089,-43.5245475769043,15.912425994873047,14.250484466552734,11.184534072875977,8.966131210327148,6.752100944519043,5.455203533172607,4.1437811851501465,2.6645357608795166,0.22578629851341248,-1.6207410097122192,-2.4935953617095947,-2.6863784790039062,-2.6138973236083984,-2.424063205718994,-2.612945079803467,-2.506622314453125,-1.9037057161331177,-0.9839197397232056,-0.06933318078517914,gac
[gac][jaz_blu]0577__1.wav,0.06649783253669739,9224.0451336438,7026.329128459685,18066.19114231419,0.23071383325289574,-135.76486206054688,38.4415283203125,33.694244384765625,21.38102149963379,10.293499946594238,2.0543994903564453,-3.7194480895996094,-7.912171363830566,-9.537257194519043,-10.203788757324219,-10.050522804260254,-8.864274978637695,-7.077136993408203,-5.448686599731445,-4.711633205413818,-4.36686897277832,-4.669102668762207,-5.267680644989014,-4.973687648773193,-3.4228134155273438,gac
[gac][jaz_blu]0577__2.wav,0.12762552499771118,10045.156304105534,6788.47709073384,18402.74097339527,0.3442043466457529,-48.49078369140625,21.834331512451172,22.47498321533203,17.12626838684082,10.706075668334961,5.008410453796387,0.5281519293785095,-3.4957435131073,-6.591869354248047,-8.365906715393066,-9.587385177612305,-10.442177772521973,-10.094079971313477,-9.096256256103516,-8.091547966003418,-7.176905155181885,-5.303477764129639,-3.382075786590576,-1.7343976497650146,-0.9795315861701965,gac
[gac][jaz_blu]0577__3.wav,0.06552069634199142,519.4433941920968,794.0560541491976,748.9231418918919,0.01888649251930502,-446.0128479003906,219.13441467285156,97.76966094970703,10.754321098327637,-10.034156799316406,-1.1281154155731201,-0.2440541386604309,-7.956244945526123,-11.976791381835938,-11.85952377319336,-11.705368041992188,-10.189345359802246,-6.570688724517822,-4.675529956817627,-6.31751012802124,-8.122091293334961,-7.075817584991455,-3.9163286685943604,-0.7737129926681519,0.6364514231681824,gac
[gac][jaz_blu]0583__1.wav,0.06550388783216476,2522.9535164703125,3643.155034990958,5840.902132601352,0.03829331563706564,-273.5907897949219,119.33658599853516,10.616494178771973,57.391109466552734,5.31390380859375,27.31919288635254,9.149958610534668,17.503583908081055,5.221438407897949,3.20770525932312,-3.9835171699523926,3.3473658561706543,-3.6796796321868896,1.548195719718933,-6.553228378295898,-5.279019832611084,-7.703683376312256,-0.20571811497211456,3.7170052528381348,8.314068794250488,gac
[gac][jaz_blu]0583__2.wav,0.07248616963624954,2344.7498500240717,3549.9983372214215,5541.349503800676,0.03236795668436294,-261.9228515625,127.57058715820312,7.963068962097168,56.63010025024414,5.833660125732422,26.797367095947266,6.799911022186279,22.285995483398438,4.0774006843566895,9.507476806640625,-0.21051861345767975,1.5535693168640137,-3.1265759468078613,6.667220115661621,-5.092896938323975,-4.275925159454346,-5.163022994995117,-0.44785428047180176,2.3150954246520996,5.861902236938477,gac
[gac][jaz_blu]0587__1.wav,0.10565942525863647,10592.681435409373,6587.578007463837,18626.303842905407,0.43201013513513514,-53.661537170410156,9.393993377685547,11.69163990020752,10.1222505569458,8.217141151428223,5.473223686218262,3.4188926219940186,1.6417759656906128,0.11288543790578842,-1.0585092306137085,-1.7635374069213867,-2.727755308151245,-3.2655856609344482,-4.314659595489502,-4.646782398223877,-4.412898540496826,-4.1643195152282715,-3.75982403755188,-3.6902120113372803,-2.9231371879577637,gac
[gac][jaz_blu]0587__2.wav,0.04763825237751007,1232.1510117165105,2144.785784649159,2223.7397065033783,0.020877322635135136,-351.443359375,178.6652069091797,7.359341621398926,29.053213119506836,18.856800079345703,21.892192840576172,6.870923042297363,1.5675890445709229,-6.206650257110596,2.8815348148345947,-5.715153694152832,-8.615535736083984,-6.887174606323242,-7.335006237030029,-3.967198371887207,-3.9216291904449463,-2.931384325027466,-2.502615451812744,-0.9694120287895203,-4.501750946044922,gac
[gac][jaz_blu]0587__3.wav,0.052311722189188004,1093.4978228929433,1932.6765862787906,1829.8234269425675,0.019442642977799227,-356.5594787597656,180.37005615234375,14.404078483581543,21.961334228515625,16.343154907226562,14.782211303710938,6.392307281494141,1.1504462957382202,-7.977076053619385,-0.841672956943512,-7.649206161499023,-10.771081924438477,-8.249405860900879,-7.396193981170654,-3.6977624893188477,-6.956009387969971,-7.1546149253845215,-5.560559272766113,-7.423493385314941,-9.38660717010498,gac
[gac][jaz_blu]0593__1.wav,0.1859225183725357,2184.956974941152,3364.5216591078342,5221.8433277027025,0.02528693593146718,-164.55372619628906,144.2650146484375,-2.185237407684326,56.708011627197266,-3.2064907550811768,32.33979797363281,-9.436838150024414,19.794416427612305,-0.019880671054124832,11.639383316040039,-6.486148834228516,2.5262935161590576,0.6827138066291809,5.294256210327148,2.3218276500701904,1.404000163078308,5.273608207702637,-2.737668514251709,2.790243148803711,0.4982062876224518,gac
[gac][jaz_blu]0593__2.wav,0.1830998957157135,2398.3101418612086,3440.437166371835,5678.696421030405,0.035591744087837836,-148.4746551513672,140.6815948486328,-8.77323055267334,57.8563232421875,-7.935258388519287,30.934083938598633,-7.012639999389648,26.51166343688965,1.9571691751480103,14.598073959350586,-5.367508888244629,3.0656442642211914,1.767049789428711,6.277937412261963,0.9548816084861755,-1.5789138078689575,2.6600356101989746,-9.85873031616211,0.6240837574005127,-1.7488473653793335,gac
[gac][jaz_blu]0593__3.wav,0.16291360557079315,3374.336568391956,4746.160181691918,7717.782675253378,0.04826820402992278,-127.06995391845703,116.0824966430664,7.493105411529541,36.20121383666992,10.706035614013672,13.117521286010742,-0.8526087999343872,7.845709323883057,5.16963529586792,2.782297372817993,-2.359013795852661,-3.0517828464508057,2.7556002140045166,4.9250969886779785,2.005599021911621,0.1815759688615799,1.2230122089385986,-2.1570191383361816,-1.4901872873306274,-0.15852609276771545,gac
[gac][jaz_blu]0597__1.wav,0.05756761133670807,1189.9443694117556,1418.8371865648933,2710.1905616554054,0.026972354609073358,-328.1937561035156,208.48768615722656,-36.94612503051758,23.90569305419922,51.18048858642578,-14.889060020446777,7.152090072631836,17.56808090209961,-17.36385154724121,-6.99989652633667,-0.621719241142273,-14.67564582824707,-7.09087610244751,-6.034378528594971,-11.56644058227539,-5.299061298370361,-7.073164939880371,-9.685440063476562,-4.3449387550354,-4.042344093322754,gac
[gac][jaz_blu]0597__2.wav,0.08297097682952881,1341.2737042288943,1429.7214580534294,3009.493771114865,0.0372394576496139,-286.1741638183594,214.71578979492188,-48.47722244262695,24.03110122680664,51.20296096801758,-22.296531677246094,3.567295789718628,15.016783714294434,-17.075584411621094,0.7894834876060486,7.15334415435791,-9.460302352905273,-5.337734222412109,-11.403985977172852,-17.076824188232422,-4.065003871917725,-2.3561248779296875,-6.636270046234131,-5.463052749633789,-5.733882427215576,gac
[gac][jaz_blu]0597__3.wav,0.07242030650377274,5560.025668448008,6463.589920747843,14022.687922297297,0.0774086027992278,-194.21133422851562,84.19104766845703,18.39687728881836,17.880599975585938,26.15118980407715,6.142163276672363,0.3733844459056854,5.308213710784912,-5.110504627227783,-11.62519645690918,-5.410314559936523,-4.713045597076416,-7.937527179718018,-6.529272556304932,-8.033024787902832,-10.541641235351562,-9.485488891601562,-9.537678718566895,-10.086691856384277,-7.519917964935303,gac
[gac][jaz_blu]0598__1.wav,0.1744721531867981,8159.8314787948175,7124.497474287081,17418.864812077703,0.15688156069015444,-80.08302307128906,46.57705307006836,36.07170867919922,26.302169799804688,21.713701248168945,17.02972984313965,10.55327033996582,4.953754901885986,0.8435618281364441,-2.6287944316864014,-4.737061977386475,-5.336276054382324,-6.13131046295166,-7.433699607849121,-8.468953132629395,-8.873880386352539,-9.031092643737793,-8.586301803588867,-6.796423435211182,-4.456913948059082,gac
[gac][jaz_blu]0598__2.wav,0.15677085518836975,9228.651282930945,6988.606344408924,18019.217166385137,0.2591811957046332,-46.723873138427734,36.212158203125,28.714990615844727,19.77544403076172,15.568838119506836,12.152050971984863,8.137409210205078,4.0228753089904785,-0.15854303538799286,-3.1515533924102783,-4.7592973709106445,-5.182458400726318,-5.759474277496338,-6.615450382232666,-6.8755106925964355,-6.643945693969727,-7.198485374450684,-6.9097065925598145,-5.495807647705078,-3.92771315574646,gac
[gac][jaz_blu]0598__3.wav,0.1233656033873558,811.4101297717355,1353.7295302837456,1586.6395692567567,0.021227980212355214,-304.6170959472656,221.6809844970703,10.880199432373047,-11.261302947998047,50.24831771850586,29.7703914642334,-10.765257835388184,2.3553245067596436,9.583952903747559,-10.53996467590332,-8.161519050598145,7.682956695556641,-0.3263820707798004,-12.216476440429688,-6.908620357513428,-4.472804546356201,-10.350401878356934,-7.8888163566589355,-1.825893521308899,-4.360703945159912,gac
[gac][jaz_blu]0603__1.wav,0.07541044801473618,10081.026282293788,6707.7123314711525,18381.20777027027,0.37146326013513514,-97.8486557006836,19.10962677001953,15.377140998840332,12.034866333007812,9.693695068359375,6.0507731437683105,2.734140634536743,0.43424829840660095,-0.010399660095572472,0.010518902912735939,-0.5336005091667175,-2.341961622238159,-3.3073604106903076,-3.26472544670105,-3.6141810417175293,-3.1841554641723633,-1.8022079467773438,-1.7431185245513916,-3.031317949295044,-3.3804948329925537,gac
[gac][jaz_blu]0603__2.wav,0.07261884212493896,2566.4214783412153,2624.8551219801266,4924.4523331925675,0.08192379041988417,-228.71560668945312,150.5219268798828,-52.1591911315918,64.88019561767578,-0.08661642670631409,12.870670318603516,-9.478472709655762,7.60807991027832,-10.988673210144043,-7.420039653778076,2.041627883911133,-4.313210487365723,-10.621626853942871,-3.788478136062622,-13.115589141845703,-6.218408584594727,3.5629780292510986,-8.047842025756836,-5.5735344886779785,-14.815277099609375,gac
[gac][jaz_blu]0603__3.wav,0.060158513486385345,9817.09415489264,6708.842101473338,18204.702016469593,0.32663941843629346,-135.66233825683594,18.583736419677734,10.175179481506348,11.538615226745605,11.046411514282227,4.801985740661621,2.1462595462799072,3.067018985748291,2.2646708488464355,0.8115713596343994,0.7730348706245422,-0.25148698687553406,-2.2767856121063232,-3.980013847351074,-5.110988616943359,-5.004011631011963,-3.8450722694396973,-3.838317632675171,-4.922810077667236,-5.5770087242126465,gac
[gac][jaz_blu]0607__1.wav,0.06809139251708984,878.6406537809089,1691.5692131021374,1459.1862858952702,0.01553073721042471,-351.82366943359375,193.29701232910156,18.694814682006836,40.66932678222656,28.510522842407227,12.001368522644043,5.891350746154785,8.042869567871094,-0.2608968913555145,-0.5190497040748596,-6.916033744812012,-5.097332000732422,-1.4733717441558838,-1.2050719261169434,-1.615264654159546,-7.560637474060059,-3.1744303703308105,2.5390818119049072,1.4328651428222656,-2.2846765518188477,gac
[gac][jaz_blu]0607__2.wav,0.06615446507930756,863.3443566768585,1693.6795094195124,1311.4468961148648,0.015613688465250965,-362.1736145019531,200.14759826660156,35.37388610839844,36.24109649658203,14.419726371765137,4.759981632232666,-2.4597349166870117,5.3130669593811035,-6.195089817047119,-2.039806604385376,-5.598165988922119,-3.32997727394104,1.1389923095703125,-3.0155246257781982,-4.175084114074707,-5.911944389343262,-2.792092800140381,-0.8718551397323608,0.5413198471069336,-3.7971951961517334,gac
[gac][jaz_blu]0607__3.wav,0.1038351058959961,9627.954787660932,6915.522460613417,18235.630014780407,0.28445682010135137,-79.74922180175781,29.912858963012695,27.738370895385742,21.24872398376465,14.33614444732666,9.01669979095459,4.994542121887207,1.4823956489562988,-0.5946171879768372,-2.559328317642212,-3.8957433700561523,-4.648642539978027,-5.007563591003418,-4.923317909240723,-4.80405855178833,-3.9514429569244385,-2.6034951210021973,-1.0636540651321411,0.10873261094093323,0.4501243531703949,gac
[gac][jaz_blu]0613__1.wav,0.038266267627477646,1417.2412571586785,2262.3453566151907,2672.2788217905404,0.019993137668918918,-377.4447937011719,172.82200622558594,13.710714340209961,37.200103759765625,-6.839715957641602,11.345499992370605,9.060096740722656,4.533048152923584,-2.8023393154144287,0.8850796222686768,3.67352294921875,7.898091793060303,2.870603561401367,1.7955143451690674,2.3859057426452637,-1.8971073627471924,-1.0056854486465454,-0.23203636705875397,-4.480135917663574,-5.599401950836182,gac
[gac][jaz_blu]0613__2.wav,0.03550662100315094,1558.0388743135532,2375.9583934090642,3014.482157939189,0.02718727376930502,-362.3543395996094,166.1206817626953,-1.6905568838119507,44.20433044433594,-17.658470153808594,14.550333976745605,9.178367614746094,4.317561626434326,-0.7949103116989136,0.7952932119369507,2.3830361366271973,2.8842849731445312,3.5489182472229004,3.0322024822235107,-0.7387141585350037,-7.225783824920654,-4.103557109832764,-1.2990950345993042,0.8818891644477844,-5.327612400054932,gac
[gac][jaz_blu]0613__3.wav,0.0740705281496048,1968.4877137335775,2907.6089592180224,4566.6187183277025,0.025582921090733592,-253.8187713623047,156.54518127441406,-11.040046691894531,54.55409622192383,-19.180912017822266,21.783130645751953,3.4673521518707275,9.29401969909668,-5.542967796325684,5.657082557678223,1.282875657081604,1.9571200609207153,0.0817544236779213,-3.2889389991760254,-3.0814521312713623,-10.184649467468262,-6.478368759155273,-2.3927841186523438,2.050661087036133,0.27848514914512634,gac
[gac][jaz_blu]0626__1.wav,0.059356071054935455,10422.081266702256,6628.408818375071,18531.60763302365,0.42149606358590735,-109.03404235839844,13.703964233398438,12.563827514648438,9.569116592407227,8.050263404846191,6.729071140289307,5.28668212890625,2.7312188148498535,-0.25228697061538696,-2.8406403064727783,-5.038661956787109,-5.583984375,-5.599240779876709,-6.373886585235596,-6.878979682922363,-6.78330135345459,-6.816702842712402,-5.6491522789001465,-3.4976348876953125,-1.8522460460662842,gac
[gac][jaz_blu]0626__2.wav,0.02305520884692669,1307.6587786971832,2347.3122608953204,2110.1707664695946,0.026763091216216218,-420.78594970703125,194.91912841796875,-3.0110745429992676,7.458805084228516,11.859922409057617,19.301427841186523,7.139159202575684,13.238109588623047,1.6943472623825073,-5.085407733917236,-15.941365242004395,-9.229754447937012,-6.822880744934082,-2.5489249229431152,-5.133083820343018,-6.219655990600586,-11.255376815795898,-4.753823757171631,-1.3593636751174927,0.45571544766426086,gac
[gac][jaz_blu]0626__3.wav,0.04288961738348007,1271.7615969624815,2252.6059566860627,2209.522804054054,0.021987738296332045,-355.97900390625,187.88800048828125,-2.499725341796875,15.719259262084961,8.929107666015625,15.830836296081543,4.209794998168945,10.025428771972656,3.090527057647705,-5.220510959625244,-14.051362037658691,-10.173166275024414,-9.680765151977539,-12.15447998046875,-10.761761665344238,-10.996517181396484,-11.40318489074707,-9.435033798217773,-5.352071285247803,-3.6358444690704346,gac
[gac][jaz_blu]0637__1.wav,0.06111074239015579,1097.031188672717,1346.109348440756,2399.4972022804054,0.02782637548262548,-352.19476318359375,193.5068817138672,-37.75894546508789,24.71209716796875,65.89277648925781,13.238283157348633,18.78123664855957,17.59041404724121,-3.9380176067352295,5.137509346008301,-0.7261749505996704,-12.526166915893555,-4.335394382476807,-5.791931629180908,-8.34030818939209,-2.934580087661743,-3.040008306503296,-0.8249396085739136,0.5338408350944519,-0.9707500338554382,gac
[gac][jaz_blu]0637__2.wav,0.06390639394521713,1026.1455222337522,1309.668578613446,2243.6101140202704,0.02392012548262548,-350.7695007324219,184.7849884033203,-28.39207649230957,20.905179977416992,64.43031311035156,16.98370933532715,15.21212387084961,16.483421325683594,-2.7469077110290527,2.4711806774139404,-1.1259610652923584,-12.36240291595459,-7.641838073730469,-10.707926750183105,-13.406834602355957,-5.815897464752197,-6.6623053550720215,-7.401331424713135,-3.6455130577087402,-4.275529861450195,gac
[gac][jaz_blu]0637__3.wav,0.047337859869003296,1156.3564458762667,1394.920564805211,2521.878959037162,0.03110106479247104,-368.25555419921875,197.20578002929688,-37.58323287963867,27.48225975036621,64.41030883789062,8.091020584106445,15.572948455810547,16.06992530822754,-4.435966491699219,2.835031270980835,-3.7150559425354004,-10.631464004516602,-1.4703865051269531,-6.174666881561279,-8.389129638671875,-3.807030439376831,-7.133746147155762,-3.7495174407958984,1.775199055671692,0.7278659343719482,gac
[gac][jaz_blu]0638__1.wav,0.0989980399608612,813.3266069593676,1572.207838975851,1426.096653293919,0.013543677606177607,-333.6651306152344,178.17388916015625,35.6573486328125,39.99549102783203,24.743759155273438,10.634657859802246,4.74557638168335,11.900712966918945,4.317158222198486,3.1201117038726807,6.628028392791748,4.9676008224487305,1.8430821895599365,-1.2029228210449219,1.3472850322723389,-1.1854358911514282,-5.525905132293701,-8.071928024291992,-5.848429203033447,-2.7418251037597656,gac
[gac][jaz_blu]0638__2.wav,0.06997768580913544,6861.53824098927,7098.093898072892,16427.09037162162,0.0893856328426641,-203.06581115722656,61.81586837768555,41.8870964050293,29.310211181640625,21.8366756439209,14.857582092285156,11.611848831176758,11.268060684204102,8.144183158874512,3.192854642868042,1.469230055809021,1.5279240608215332,0.6247637867927551,-0.21672841906547546,-0.37809914350509644,-1.5181406736373901,-3.079882860183716,-2.637218475341797,-1.1203256845474243,-0.6821620464324951,gac
[gac][jaz_blu]0638__3.wav,0.08401879668235779,929.8808289188777,1766.8145565634059,1677.5113492398648,0.015789017253861004,-346.428466796875,188.04029846191406,21.307518005371094,46.1915397644043,22.489933013916016,15.664889335632324,4.688127040863037,12.763396263122559,0.3100946545600891,1.0178145170211792,6.311420917510986,5.159159183502197,-4.262875556945801,-8.059178352355957,-0.6525624394416809,-0.8025584816932678,-1.1026729345321655,4.9202880859375,9.364659309387207,5.344770431518555,gac
[gac][jaz_blu]0639__1.wav,0.08762071281671524,10345.660158792112,6671.583309186449,18499.34939822635,0.4009222671332046,-73.92424011230469,15.284401893615723,16.153467178344727,14.496053695678711,12.372828483581543,10.074124336242676,8.08796215057373,5.5955352783203125,3.8113293647766113,2.44802188873291,0.5009649991989136,0.6808668375015259,0.6481271386146545,0.017846036702394485,0.3395839333534241,-0.01804998330771923,-0.6144797205924988,-0.4336978495121002,-0.1721533089876175,0.13639436662197113,gac
[gac][jaz_blu]0639__2.wav,0.055315736681222916,2011.839954339179,3129.9432938776595,4605.860694679054,0.026122104247104247,-303.1829528808594,141.43858337402344,8.413647651672363,65.39807891845703,3.2434418201446533,24.737552642822266,2.3577921390533447,9.787941932678223,2.5371806621551514,5.074294567108154,-6.065698146820068,4.250140190124512,2.4179584980010986,0.2303183376789093,-2.5485496520996094,1.9463409185409546,-0.9850144386291504,-3.693965435028076,-4.878823280334473,-3.2508127689361572,gac
[gac][jaz_blu]0639__3.wav,0.05729489028453827,2862.3702669231916,3582.930302549906,6568.458350929054,0.050845348696911194,-259.979248046875,133.61524963378906,-4.426055431365967,66.3963623046875,-5.837825775146484,28.8474178314209,-10.019936561584473,16.1871395111084,-7.915297508239746,8.117341041564941,-8.238109588623047,5.222444534301758,-1.9250428676605225,0.25568488240242004,-4.763244152069092,-1.001837968826294,-1.6393998861312866,-7.4815263748168945,-3.8910014629364014,-6.880025386810303,gac
[gac][jaz_blu]0640__1.wav,0.08717864006757736,612.3333857941213,1161.363520003887,874.048511402027,0.012983756636100387,-386.3450622558594,172.04173278808594,50.07316970825195,25.733530044555664,24.397220611572266,14.300474166870117,7.282486915588379,7.746791839599609,1.106690526008606,-6.110019683837891,-6.73853874206543,-7.8545732498168945,-14.695958137512207,-17.621173858642578,-7.838249206542969,-3.2637033462524414,-7.814183235168457,-12.6281156539917,-15.51340103149414,-15.325963020324707,gac
[gac][jaz_blu]0640__2.wav,0.0248207189142704,715.454935512892,1595.8469569165336,886.4363386824324,0.014295894666988418,-510.95196533203125,175.6565704345703,51.838375091552734,34.245933532714844,24.879087448120117,16.825380325317383,8.60450553894043,7.206884384155273,1.682460904121399,-6.348448276519775,-12.86115837097168,-13.154546737670898,-13.983860969543457,-13.919051170349121,-6.745626926422119,-2.348942279815674,-2.764268636703491,-5.5308451652526855,-8.471945762634277,-13.226663589477539,gac
[gac][jaz_blu]0640__3.wav,0.06384356319904327,463.0555465724455,1160.6097746733208,511.64220861486484,0.011782848696911197,-439.9364013671875,180.3206329345703,77.4446792602539,42.16674041748047,30.76782989501953,23.53960418701172,15.37785816192627,6.495536804199219,-1.7154377698898315,-6.411571025848389,-7.337282180786133,-5.173883438110352,-6.602702617645264,-8.756507873535156,-2.1668875217437744,4.194300174713135,2.396574020385742,1.8598260879516602,3.5655336380004883,1.6201539039611816,gac
[gac][jaz_blu]0641__1.wav,0.05452167987823486,959.4785414110839,1773.0865306855708,1549.2266680743244,0.022647577823359074,-378.14434814453125,195.8099365234375,22.17304039001465,30.74652862548828,19.243921279907227,14.805421829223633,2.0502026081085205,2.013465642929077,-6.620802879333496,-12.785491943359375,-10.552895545959473,-2.9394168853759766,1.7046014070510864,8.678421020507812,12.475138664245605,8.8321533203125,-0.6269243955612183,-8.85506820678711,-12.446524620056152,-9.891219139099121,gac
[gac][jaz_blu]0641__2.wav,0.06377919763326645,821.497481164972,1694.764211796279,1025.9448902027027,0.015832378137065638,-369.3466491699219,176.36451721191406,40.03407669067383,24.391979217529297,26.54464340209961,16.945749282836914,6.067805290222168,-4.3681769371032715,-12.361028671264648,-13.243464469909668,-9.830883026123047,-8.173571586608887,-7.8696746826171875,-4.870100021362305,-1.2867074012756348,-4.293818473815918,-6.915584087371826,-0.8674437999725342,3.97554349899292,1.1863738298416138,gac
[gac][jaz_blu]0641__3.wav,0.10049821436405182,9941.164112895649,6833.536718082637,18371.23099662162,0.3126979518581081,-79.91119384765625,21.97965431213379,22.550697326660156,18.53077507019043,14.070403099060059,9.513364791870117,6.252872943878174,2.698796272277832,-0.3222185969352722,-2.4914591312408447,-4.110143184661865,-5.038386821746826,-5.309781074523926,-5.22036075592041,-4.467878818511963,-3.606330394744873,-3.0925395488739014,-2.2211499214172363,-2.248870849609375,-2.0336837768554688,gac
[gac][jaz_blu]0660__1.wav,0.08597266674041748,4151.5938872090055,6077.166822524824,11578.87721706081,0.035857565154440156,-238.7334442138672,94.95655822753906,52.35563278198242,39.582279205322266,18.16103172302246,13.557416915893555,6.772507190704346,1.9720070362091064,0.7208606004714966,-3.4452881813049316,-3.7302138805389404,-3.125462293624878,-3.6871860027313232,-3.1602985858917236,-2.015862464904785,-3.1880881786346436,-2.29630184173584,0.2944663465023041,-1.8465361595153809,-4.338752269744873,gac
[gac][jaz_blu]0660__2.wav,0.09079427272081375,6831.0689539154355,6995.440044450866,16204.442039695947,0.09659673624517374,-163.64779663085938,66.46978759765625,41.87190628051758,28.438148498535156,18.320026397705078,13.099760055541992,6.579151630401611,1.1769063472747803,-2.826227903366089,-5.183939456939697,-5.140455722808838,-4.178334712982178,-3.232539176940918,-2.906257152557373,-3.3101446628570557,-4.950009822845459,-5.372088432312012,-3.598832130432129,-2.4352331161499023,-1.5612856149673462,gac
[gac][jaz_blu]0660__3.wav,0.08236504346132278,1958.8582401829767,3135.7949314482,4727.411053631757,0.02473078547297297,-271.93212890625,145.86012268066406,16.59537696838379,65.97709655761719,-14.22490119934082,35.05536651611328,-4.608267307281494,7.902637481689453,-6.302608013153076,-2.8560092449188232,-2.4964993000030518,-3.30755352973938,-0.39156728982925415,-3.763471841812134,-0.019256591796875,-1.9615558385849,-0.762371301651001,1.779395341873169,0.18612688779830933,-4.844124794006348,gac
[gac][pop_roc]0520__1.wav,0.05338941887021065,2753.969851797559,3323.7096285622615,6247.954497466216,0.0478836118484556,-266.2708740234375,123.81815338134766,-19.457847595214844,65.64933013916016,-0.2712092399597168,28.016212463378906,-0.17962342500686646,6.152750492095947,-1.853042483329773,-0.7428563237190247,-1.3662362098693848,-1.5619864463806152,1.4174854755401611,-6.29960298538208,-5.728349208831787,-8.20143985748291,-3.19069504737854,-4.904966354370117,-1.1567809581756592,-1.7884984016418457,gac
[gac][pop_roc]0520__2.wav,0.05688343942165375,2697.2401935166745,3278.958440182105,6111.023279138513,0.05382216759169884,-258.28485107421875,125.62679290771484,-13.785724639892578,59.92591857910156,2.0556752681732178,26.049612045288086,-1.0867574214935303,4.096978664398193,-1.8486028909683228,-3.010650396347046,0.41083642840385437,-1.5588791370391846,-1.164217233657837,-7.274434566497803,-4.809636116027832,-6.373104572296143,-2.0125977993011475,-4.8446221351623535,0.612602174282074,1.6312236785888672,gac
[gac][pop_roc]0520__3.wav,0.06831297278404236,8818.324756253622,6823.858519730228,17550.47508445946,0.2652875392133205,-135.1224365234375,36.351478576660156,19.996206283569336,22.47811508178711,16.7346134185791,10.515289306640625,6.255380630493164,1.62763249874115,0.07510314136743546,-1.080239176750183,-1.8314437866210938,-1.8643670082092285,-2.3218443393707275,-3.9040305614471436,-4.030553817749023,-2.8189334869384766,-1.6338001489639282,-1.164017915725708,-1.21746826171875,-0.9088781476020813,gac
